Only Date,Gewicht,Mahlzeit,Kalorien,Fett (g),Gesättigte Fettsäuren,Mehrfach ungesättigte Fettsäuren,Einfach ungesättigte Fettsäuren,Transfettsäuren,Cholesterin,Natrium (mg),Kalium,Kohlenhydrate (g),Ballaststoffe,Zucker,Eiweiß (g),Vitamin A,Vitamin C,Kalzium,Eisen,export_headers.note_x,Training,Typ,Kalorien aus Training,Minuten für dieses Training,Serien,Wdh. pro Serie,Kilogramm,Schritte,export_headers.note_y,Weight (kg),BMI,Body Fat (%),Visc Fat,Muscle Mass (kg),Muscle Quality,Bone Mass (kg),BMR (kcal),Metab Age,Body Water (%),Physique Rating,Muscle mass - right arm,Muscle mass - left arm,Muscle mass - right leg,Muscle mass - left leg,Muscle mass - trunk,Muscle quality - right arm,Muscle quality - left arm,Muscle quality - right leg,Muscle quality - left leg,Body fat (%) - right arm,Body fat (%) - left arm,Body fat (%) - right leg,Body fat (%) - left leg,Body fat (%) - trunk,Körperfettanteil kg,Muscle Mass (kg) 7 Tage,Körperfettanteil kg 7 Tage,Body Fat (%) 7 Tage,Weight (kg) 7 Tage,Fett % Soll,Weight (kg) 500kcal,Weight (kg) 300kcal,Kalorien Gewichtsreduktion,Kalorien aus Training Summe 30 Tage,Kalorien aus Essen Summe 30 Tage,Kalorien Gewichtsänderung Summe 30 Tage,Grundumsatz pro Tag errechnet,Alter,"Grundumsatz Mifflin-St.-Jeor mit Faktor 1,12"
2026-01-05,84.5,0.0,1453.1,16.6,6.1,0.1,0.0,0.0,0.0,2.7,214.0,156.4,4.8,112.4,164.7,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.45,26.6,23.6,10.5,61.25,65.0,3.2,1873.0,49.0,54.1,2.0,3.55,3.85,9.9,9.9,34.05,76.0,65.0,63.0,64.0,19.0,15.3,25.0,24.0,24.5,19.93,61.29,19.95,23.61,84.47,24.7,83.39,84.67,-2450.0,5969.0,50076.0,17150.0,2042.0,50,1917.0
2026-01-06,84.2,0.0,1473.8,31.2,8.5,1.0,7.0,0.0,153.0,145.7,460.8,114.8,0.8,50.7,160.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.15,26.6,22.7,10.0,61.8,65.0,3.2,1886.0,46.0,54.4,2.0,3.65,3.8,9.9,10.0,34.45,71.0,65.0,61.0,67.0,17.4,16.2,25.1,23.0,23.2,19.1,61.42,19.74,23.39,84.39,24.67,83.31,84.63,2100.0,5488.0,49493.0,10500.0,1817.0,50,1914.0
2026-01-07,83.6,0.0,1523.1999999999998,47.099999999999994,6.8,0.0,0.0,0.0,0.0,0.0,0.0,138.3,0.5,55.5,129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6,26.4,23.4,10.5,60.85,66.0,3.2,1860.0,48.0,53.4,2.0,3.5,3.65,9.85,9.95,33.9,68.0,65.0,64.0,67.0,19.6,18.5,25.5,24.0,23.5,19.56,61.31,19.65,23.34,84.19,24.63,83.24,84.59,3850.0,5338.0,49544.0,12250.0,1882.0,50,1908.0
2026-01-08,83.8,0.0,1292.5,37.4,12.7,3.8,7.3,0.1,744.0,301.0,364.5,91.80000000000001,2.1,60.9,142.1,53.1,106.5,11.7,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.75,26.4,23.1,10.5,61.2,68.0,3.2,1868.0,47.0,53.9,2.0,3.65,4.0,10.15,9.75,33.65,71.0,68.0,69.0,66.0,17.2,12.2,24.0,26.0,23.8,19.35,61.4,19.49,23.17,84.12,24.6,83.17,84.54,-1050.0,5338.0,49488.0,11200.0,1845.0,50,1910.0
2026-01-09,84.3,0.0,1887.5,25.3,9.1,0.5,3.5,0.0,0.0,0.7,0.0,237.3,1.2999999999999998,137.5,168.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3,26.6,23.6,10.5,61.2,66.0,3.2,1870.0,49.0,53.6,2.0,3.6,3.65,9.85,10.1,34.0,66.0,61.0,68.0,66.0,18.6,20.2,26.3,23.4,23.8,19.89,61.43,19.41,23.09,84.06,24.57,83.1,84.5,-3850.0,5338.0,50036.0,11900.0,1887.0,50,1916.0
2026-01-10,84.0,0.0,1865.2,37.0,11.0,0.5,3.5,0.0,0.0,0.0,0.0,178.60000000000002,0.8,63.8,193.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,70.0,0.0,0.0,0.0,0.0,0.0,83.95,26.5,22.8,10.0,61.6,69.0,3.2,1880.0,46.0,54.2,2.0,3.6,4.35,10.15,10.0,33.5,68.0,72.0,69.0,66.0,19.2,5.4,24.2,24.0,24.2,19.14,61.38,19.44,23.13,84.04,24.53,83.03,84.46,2450.0,5452.0,50190.0,11200.0,1865.0,50,1912.0
2026-01-11,83.9,0.0,1618.2,29.5,7.300000000000001,0.0,0.0,0.0,0.0,0.7,0.0,191.6,3.4,76.7,141.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,80.0,0.0,0.0,0.0,0.0,0.0,83.9,26.5,22.4,10.0,61.9,68.0,3.2,1887.0,45.0,54.5,2.0,3.7,3.75,10.15,10.1,34.2,67.0,67.0,69.0,66.0,16.7,17.3,23.5,22.6,23.1,18.79,61.4,19.39,23.09,84.01,24.5,82.96,84.41,350.0,5942.0,50546.0,9800.0,1813.0,50,1911.0
2026-01-12,84.3,0.0,1766.9,19.6,8.9,0.1,0.1,0.0,0.0,2.7,175.0,225.4,5.8,160.0,157.2,0.0,45.0,4.0,2.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,84.25,26.6,19.7,9.0,64.25,71.0,3.4,1953.0,36.0,55.7,5.0,3.55,4.05,9.25,10.2,37.2,68.0,76.0,63.0,74.0,18.5,11.0,30.1,20.6,17.5,16.6,61.83,18.92,22.53,83.99,24.47,82.89,84.37,-2450.0,5898.0,50964.0,4900.0,1666.0,50,1915.0
2026-01-13,84.3,0.0,1623.1,36.1,7.1,0.5,3.5,0.0,0.0,35.0,0.0,176.0,3.1999999999999997,126.60000000000001,150.89999999999998,0.0,0.0,0.5,0.0,0.0,0.0,0.0,108.0,15.0,0.0,0.0,0.0,0.0,0.0,84.3,26.6,24.9,11.0,60.1,70.0,3.2,1842.0,54.0,54.9,2.0,3.65,4.0,10.2,9.5,32.75,72.0,74.0,71.0,64.0,17.6,11.8,23.2,27.5,26.8,20.99,61.59,19.19,22.84,84.01,24.43,82.81,84.33,-350.0,5499.0,50872.0,3500.0,1629.0,50,1916.0
2026-01-14,83.7,0.0,1362.7,19.4,5.6,0.0,0.0,0.0,0.0,0.7,0.0,144.1,0.6,108.2,134.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7,26.4,23.3,10.5,61.05,71.0,3.2,1864.0,48.0,53.9,2.0,3.6,3.75,9.35,9.7,34.65,77.0,76.0,67.0,67.0,17.2,16.8,28.6,24.7,22.6,19.5,61.61,19.18,22.83,84.02,24.4,82.74,84.29,4200.0,5499.0,50702.0,5950.0,1705.0,50,1909.0
2026-01-15,83.7,0.0,1454.1,34.4,4.9,0.0,0.0,0.0,0.0,0.0,0.0,151.9,0.5,115.7,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,83.7,26.4,23.6,10.5,60.75,74.0,3.2,1856.0,49.0,53.4,2.0,3.6,4.35,10.05,9.9,32.85,75.0,82.0,66.0,67.0,18.5,4.4,24.0,24.3,25.9,19.75,61.55,19.24,22.9,84.01,24.37,82.67,84.24,0.0,5599.0,50800.0,6650.0,1728.0,50,1909.0
2026-01-16,83.9,0.0,1506.8000000000002,45.400000000000006,5.1,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.5,50.7,122.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9,26.5,23.8,10.5,60.75,72.0,3.2,1857.0,50.0,53.1,2.0,3.3,4.2,9.4,9.55,34.3,73.0,87.0,64.0,68.0,24.5,6.9,28.8,26.7,23.2,19.97,61.49,19.25,22.93,83.96,24.33,82.6,84.2,-1400.0,5599.0,50858.0,7350.0,1754.0,50,1911.0
2026-01-17,83.9,0.0,5679.1,15.6,4.2,0.0,0.0,0.0,0.0,0.0,0.0,95.2,0.9,36.2,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.85,26.5,22.9,10.0,61.45,71.0,3.2,1876.0,47.0,54.9,2.0,3.75,4.0,9.85,9.95,33.9,76.0,80.0,64.0,67.0,14.9,12.0,25.3,23.0,24.0,19.2,61.46,19.26,22.94,83.94,24.3,82.53,84.16,350.0,5599.0,54978.0,11200.0,2019.0,50,1911.0
2026-01-18,0.0,0.0,1263.7,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61.39,19.34,23.03,83.95,24.27,82.46,84.11,,5599.0,54831.0,,,50,
2026-01-19,85.4,0.0,1788.6,27.3,4.0,1.0,7.0,0.0,0.0,0.0,0.0,201.5,54.7,54.8,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,85.35,26.9,25.0,11.5,60.8,71.0,3.2,1863.0,54.0,54.9,2.0,3.65,3.95,10.3,9.9,33.0,76.0,79.0,67.0,63.0,18.0,13.9,22.9,24.8,27.6,21.34,60.82,20.12,23.92,84.13,24.23,82.39,84.07,,5509.0,54962.0,,,51,1922.0
2026-01-20,84.3,0.0,1666.0,18.9,5.7,0.5,3.5,0.0,0.0,0.0,0.0,128.1,0.0,81.5,192.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,84.3,26.6,24.1,11.0,60.8,68.0,3.2,1859.0,51.0,54.4,2.0,3.65,3.75,10.05,10.0,33.35,75.0,75.0,69.0,58.0,17.1,17.3,24.1,23.0,25.8,20.32,60.93,20.01,23.78,84.13,24.2,82.31,84.03,7350.0,6016.0,55292.0,14000.0,2109.0,51,1910.0
2026-01-21,84.3,0.0,1532.5,18.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,84.7,190.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.15,26.6,22.7,10.5,61.75,68.0,3.2,1884.0,46.0,54.0,2.0,3.5,3.95,10.1,10.0,34.2,71.0,72.0,67.0,62.0,20.5,13.4,24.4,23.7,23.2,19.1,61.05,19.95,23.68,84.21,24.17,82.24,83.99,1050.0,6016.0,55653.0,15050.0,2156.0,51,1908.0
2026-01-22,83.9,0.0,1608.5,23.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,299.6,83.30000000000001,117.3,126.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,154.0,30.0,0.0,0.0,0.0,0.0,0.0,83.9,26.5,24.5,11.0,60.2,68.0,3.2,1842.0,52.0,53.2,2.0,3.45,3.6,10.0,9.9,33.25,67.0,70.0,72.0,59.0,20.9,20.2,24.3,23.8,25.6,20.56,60.96,20.08,23.83,84.24,24.13,82.17,83.94,1750.0,6170.0,55543.0,13650.0,2101.0,51,1906.0
2026-01-23,83.5,0.0,1477.5,26.4,7.9,0.1,0.0,0.0,68.8,75.5,560.8,156.1,2.4,103.6,146.5,0.0,7.7,0.6,0.7,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,83.5,26.4,24.9,11.0,59.65,68.0,3.1,1826.0,54.0,53.0,2.0,3.6,3.75,10.05,9.7,32.55,72.0,76.0,73.0,57.0,18.4,16.8,23.8,25.7,26.4,20.79,60.78,20.22,24.02,84.18,24.1,82.1,83.9,2800.0,5951.0,53910.0,15050.0,2100.0,51,1901.0
2026-01-24,83.1,0.0,1986.6000000000001,43.9,14.3,0.5,3.5,0.0,0.0,1540.0,0.0,247.9,4.5,91.7,130.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,85.0,0.0,0.0,0.0,0.0,0.0,83.1,26.2,23.2,10.5,60.65,69.0,3.2,1851.0,48.0,53.9,2.0,3.7,3.75,10.45,9.65,33.1,74.0,68.0,78.0,56.0,16.1,16.0,21.8,26.1,24.2,19.28,60.64,20.23,24.07,84.05,24.07,82.03,83.86,2800.0,6520.0,53956.0,19600.0,2235.0,51,1897.0
2026-01-25,83.9,0.0,1759.3,34.7,10.299999999999999,0.5,3.5,0.0,200.0,1920.0,74.0,168.1,5.3,41.2,187.8,0.0,0.0,3.2,11.2,0.0,0.0,0.0,515.0,79.0,0.0,0.0,0.0,0.0,0.0,83.85,26.5,22.9,10.5,61.4,67.0,3.2,1874.0,47.0,54.4,2.0,3.55,4.0,10.25,10.0,33.6,71.0,66.0,76.0,57.0,19.7,12.4,22.8,23.1,24.3,19.2,60.75,20.08,23.9,84.02,24.03,81.96,83.81,-5250.0,6516.0,54088.0,14000.0,2052.0,51,1905.0
2026-01-26,83.7,0.0,1475.1,21.4,5.1,0.0,0.0,0.0,0.0,1.6,0.0,164.7,3.7,103.4,158.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.7,26.4,22.7,10.5,61.45,68.0,3.2,1875.0,46.0,54.0,2.0,3.6,3.9,10.2,10.1,33.65,72.0,70.0,74.0,60.0,18.6,13.6,23.4,22.9,23.8,19.0,60.84,19.75,23.57,83.79,24.0,81.89,83.77,1050.0,6266.0,53628.0,24500.0,2395.0,51,1903.0
2026-01-27,83.6,0.0,1663.0,32.9,16.4,0.5,3.5,0.0,400.0,1.0,148.0,159.2,4.1,111.0,176.3,0.0,0.0,0.0,0.0,0.0,200.0,0.0,177.0,40.0,0.0,0.0,0.0,0.0,0.0,83.6,26.4,22.7,10.5,61.45,70.0,3.2,1873.0,46.0,54.1,2.0,3.55,4.0,10.05,9.9,33.95,75.0,71.0,75.0,62.0,19.5,11.7,24.8,23.7,23.2,18.98,60.94,19.56,23.37,83.69,23.97,81.81,83.73,700.0,6443.0,53761.0,19600.0,2231.0,51,1902.0
2026-01-28,83.1,0.0,1514.3,31.0,5.2,0.1,0.0,0.0,0.0,2.6,107.0,181.5,8.3,127.7,131.3,0.0,7.7,0.6,0.7,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,83.05,26.2,22.8,10.5,60.95,71.0,3.2,1859.0,46.0,53.4,2.0,3.4,3.85,9.75,9.5,34.45,77.0,71.0,76.0,64.0,21.5,13.5,26.4,26.4,21.7,18.94,60.82,19.54,23.39,83.53,23.93,81.74,83.69,3850.0,5918.0,53365.0,19950.0,2247.0,51,1896.0
2026-01-29,82.9,0.0,1337.4,17.7,6.4,0.0,0.0,0.0,0.0,442.0,0.0,160.5,3.8,108.9,137.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,82.85,26.1,23.3,10.5,60.4,71.0,3.2,1843.0,48.0,53.7,2.0,3.4,3.85,9.95,9.9,33.3,78.0,72.0,72.0,65.0,21.7,13.5,24.3,23.5,24.0,19.3,60.85,19.36,23.21,83.38,23.9,81.67,83.64,1400.0,5318.0,52512.0,20300.0,2250.0,51,1894.0
2026-01-30,83.0,0.0,1389.5,17.1,9.7,0.0,0.0,0.0,200.0,1.1,74.0,153.1,0.3,97.9,147.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,0.0,0.0,0.0,0.0,0.0,83.0,26.2,22.6,10.0,61.05,68.0,3.2,1861.0,46.0,54.6,2.0,3.4,4.15,9.95,9.8,33.75,69.0,67.0,71.0,66.0,21.4,7.6,24.4,24.0,23.3,18.76,61.05,19.07,22.89,83.31,23.87,81.6,83.6,-1050.0,5108.0,52044.0,19250.0,2206.0,51,1896.0
2026-01-31,82.9,0.0,1929.3000000000002,49.699999999999996,18.6,0.5,3.5,0.0,200.0,0.0,74.0,207.0,1.3,49.6,152.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,87.0,0.0,0.0,0.0,0.0,0.0,82.9,26.2,22.2,10.0,61.3,68.0,3.2,1867.0,45.0,54.5,2.0,3.4,4.05,10.15,10.0,33.7,71.0,67.0,67.0,68.0,21.5,10.2,23.1,22.4,23.1,18.4,61.14,18.94,22.74,83.28,23.83,81.53,83.56,700.0,4915.0,52162.0,23100.0,2345.0,51,1894.0
2026-02-01,83.4,0.0,1696.4,42.7,15.6,1.0,7.0,0.0,200.0,0.4,74.0,118.30000000000001,0.5,72.5,204.8,0.0,0.0,0.0,0.0,0.0,300.0,0.0,320.0,70.0,0.0,0.0,0.0,0.0,0.0,83.4,26.3,23.4,10.5,60.75,69.0,3.2,1854.0,48.0,54.1,2.0,3.4,4.1,9.9,9.85,33.5,71.0,75.0,66.0,69.0,21.6,9.0,24.4,22.8,24.8,19.52,61.05,18.99,22.81,83.21,23.8,81.46,83.51,-3500.0,5235.0,52295.0,22050.0,2304.0,51,1900.0
2026-02-02,0.0,0.0,1523.0,32.599999999999994,14.0,0.5,3.5,0.0,400.0,1.5,148.0,180.20000000000002,6.2,101.3,135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6,26.4,25.0,11.0,59.6,70.0,3.1,1826.0,54.0,54.1,2.0,3.55,3.8,9.95,9.6,32.7,68.0,71.0,75.0,63.0,18.5,15.1,24.1,25.9,26.6,20.9,60.79,19.26,23.14,83.2,23.77,81.39,83.47,-1400.0,5235.0,52039.0,14700.0,2050.0,51,1902.0
2026-02-03,83.4,0.0,1327.6,12.3,3.6,0.0,0.0,0.0,0.0,215.0,0.0,141.3,0.0,84.1,154.7,0.0,0.0,0.0,0.0,0.0,200.0,0.0,221.0,40.0,0.0,0.0,0.0,0.0,0.0,83.35,26.3,22.4,10.0,61.45,69.0,3.2,1873.0,45.0,55.3,2.0,3.7,4.15,10.05,10.0,33.55,69.0,73.0,71.0,65.0,15.2,8.6,23.8,22.6,24.2,18.67,60.79,19.21,23.1,83.16,23.73,81.31,83.43,1750.0,4949.0,51444.0,19950.0,2215.0,51,1900.0
2026-02-04,83.4,0.0,1583.1,62.0,16.2,3.1,12.0,0.0,174.2,1561.0,107.0,155.8,15.0,77.80000000000001,138.2,0.0,7.7,8.5,17.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.35,26.3,23.0,10.5,60.95,69.0,3.2,1860.0,47.0,54.0,2.0,3.45,3.9,9.85,9.8,33.95,69.0,74.0,71.0,63.0,20.1,13.4,24.7,23.7,23.6,19.17,60.79,19.25,23.13,83.21,23.7,81.24,83.39,0.0,4949.0,51574.0,15750.0,2079.0,51,1900.0
2026-02-05,83.5,0.0,1460.3000000000002,17.8,7.0,0.6000000000000001,0.2,0.0,0.0,11.299999999999999,274.8,188.5,20.799999999999997,101.6,146.6,0.1,43.0,3.8,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,26.4,22.9,10.5,61.2,67.0,3.2,1867.0,47.0,55.4,2.0,3.6,3.95,10.1,9.95,33.6,65.0,72.0,69.0,63.0,17.6,12.7,22.4,23.5,24.4,19.12,60.9,19.22,23.07,83.3,23.67,81.17,83.34,-1050.0,4949.0,51561.0,14700.0,2044.0,51,1901.0
2026-02-06,83.4,0.0,1856.6,32.3,9.2,0.1,0.6,0.0,15.0,1380.3999999999999,0.0,265.4,6.7,101.5,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4,26.3,25.2,11.0,59.25,68.0,3.1,1816.0,55.0,52.5,2.0,3.35,3.75,10.15,9.5,32.5,68.0,77.0,75.0,57.0,23.2,16.1,23.7,27.2,26.2,21.02,60.64,19.54,23.44,83.36,23.63,81.1,83.3,700.0,4949.0,51894.0,17850.0,2160.0,51,1900.0
2026-02-07,83.5,0.0,2083.0,25.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,140.4,0.5,80.9,126.8,0.0,0.0,0.0,0.0,0.0,700.0,0.0,721.0,130.0,0.0,0.0,0.0,0.0,0.0,83.45,26.3,22.9,10.5,61.1,68.0,3.2,1864.0,47.0,54.5,2.0,3.5,3.95,10.0,9.95,33.7,74.0,74.0,72.0,59.0,20.1,12.0,23.9,22.7,24.1,19.11,60.61,19.64,23.54,83.44,23.6,81.03,83.26,-350.0,5670.0,52685.0,15400.0,2080.0,51,1901.0
2026-02-08,83.1,0.0,1772.6000000000001,63.4,11.9,0.0,0.0,0.0,0.0,0.0,0.0,148.4,5.3,40.5,146.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,70.0,0.0,0.0,0.0,0.0,0.0,83.1,26.2,22.1,10.0,61.55,68.0,3.2,1874.0,44.0,55.1,2.0,3.7,3.95,9.95,10.0,33.95,69.0,72.0,73.0,60.0,15.4,11.9,24.0,22.2,23.2,18.37,60.73,19.48,23.36,83.39,23.57,80.96,83.21,2450.0,6151.0,52570.0,14000.0,2014.0,51,1897.0
2026-02-09,83.0,0.0,1532.7,35.9,4.1,0.1,0.0,0.0,0.0,2.7,214.0,150.0,4.8,104.4,148.4,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,26.2,23.6,10.5,60.25,67.0,3.2,1840.0,49.0,53.7,2.0,3.4,3.85,10.1,9.65,33.25,74.0,69.0,71.0,60.0,21.6,13.3,23.7,25.4,24.3,19.59,60.82,19.29,23.16,83.31,23.53,80.89,83.17,700.0,5670.0,52238.0,15750.0,2077.0,51,1896.0
2026-02-10,82.5,0.0,1471.7,27.5,5.7,0.1,0.0,0.0,0.0,3.7,214.0,181.6,9.0,118.4,131.9,0.0,15.3,1.2,1.3,0.0,200.0,0.0,175.0,40.0,0.0,0.0,0.0,0.0,0.0,82.5,26.0,22.1,10.0,61.1,68.0,3.2,1860.0,44.0,54.9,2.0,3.6,4.15,10.0,9.85,33.5,70.0,74.0,70.0,61.0,17.4,7.6,24.0,23.8,22.9,18.23,60.77,19.23,23.11,83.19,23.5,80.81,83.13,3500.0,5355.0,52091.0,23100.0,2328.0,51,1890.0
2026-02-11,82.4,0.0,1432.9,24.8,5.5,1.1,7.0,0.0,0.0,3.0,214.0,129.5,5.8,104.4,168.6,0.0,15.3,1.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4,26.0,21.2,9.5,61.7,67.0,3.2,1876.0,41.0,55.7,5.0,3.55,4.45,9.7,10.1,33.9,68.0,72.0,68.0,64.0,17.8,1.0,26.0,20.9,22.2,17.47,60.88,18.99,22.86,83.05,23.47,80.74,83.09,700.0,5205.0,51757.0,21350.0,2263.0,51,1889.0
2026-02-12,82.5,0.0,1587.3,12.3,5.5,0.1,0.0,0.0,0.0,2.7,214.0,122.0,4.8,105.0,122.3,0.0,15.3,1.2,1.3,0.0,0.0,0.0,109.0,15.0,0.0,0.0,0.0,0.0,0.0,82.45,26.0,22.3,10.0,60.9,68.0,3.2,1855.0,45.0,53.7,2.0,3.4,3.95,9.95,9.6,34.0,71.0,68.0,72.0,63.0,21.3,11.6,25.1,25.7,21.6,18.39,60.84,18.88,22.77,82.9,23.43,80.67,83.04,-350.0,5206.0,51721.0,20650.0,2239.0,51,1889.0
2026-02-13,82.2,0.0,1938.7,37.4,11.8,0.0,0.0,0.0,0.0,0.0,0.0,208.9,0.5,88.7,180.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,80.0,0.0,0.0,0.0,0.0,0.0,82.2,26.0,22.1,10.0,60.9,68.0,3.2,1854.0,44.0,54.4,2.0,3.55,3.7,9.9,10.1,33.65,70.0,69.0,67.0,67.0,17.6,17.2,24.2,21.7,22.5,18.17,61.07,18.48,22.33,82.73,23.4,80.6,83.0,1750.0,5706.0,52297.0,24850.0,2381.0,51,1887.0
2026-02-14,82.4,0.0,1919.7,25.0,7.699999999999999,0.1,0.0,0.0,0.0,2.7,214.0,187.5,5.3999999999999995,99.6,111.8,0.0,15.3,1.2,1.3,0.0,0.0,0.0,500.0,80.0,0.0,0.0,0.0,0.0,0.0,82.35,26.0,22.0,10.0,61.05,68.0,3.2,1858.0,44.0,54.9,2.0,3.55,3.8,10.2,9.75,33.75,67.0,68.0,71.0,66.0,17.8,14.0,21.8,24.6,22.6,18.12,61.06,18.33,22.2,82.57,23.37,80.53,82.96,-1050.0,6106.0,52763.0,24150.0,2360.0,51,1888.0
2026-02-15,82.3,0.0,1467.5,39.9,17.6,0.5,3.5,0.0,400.0,0.0,148.0,157.10000000000002,0.9,62.400000000000006,111.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3,26.0,22.1,10.0,60.95,68.0,3.2,1855.0,44.0,54.8,2.0,3.35,4.0,10.15,9.95,33.5,67.0,65.0,70.0,67.0,22.3,10.4,22.7,22.2,23.0,18.19,60.98,18.31,22.2,82.46,23.33,80.46,82.91,350.0,6106.0,52724.0,20300.0,2231.0,51,1888.0
2026-02-16,82.0,0.0,1529.0,8.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,217.60000000000002,0.0,120.80000000000001,103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.95,25.9,22.1,10.0,60.7,68.0,3.2,1848.0,44.0,55.0,2.0,3.45,3.95,10.1,9.75,33.45,68.0,65.0,70.0,67.0,19.5,11.2,22.8,23.7,22.7,18.11,61.04,18.1,21.99,82.31,23.3,80.39,82.87,2450.0,6106.0,48573.0,22750.0,2174.0,51,1884.0
2026-02-17,82.3,0.0,1782.6,26.7,7.7,0.1,0.0,0.0,0.0,2.7,214.0,208.9,5.2,121.4,171.1,0.0,15.3,1.2,1.3,0.0,200.0,0.0,221.0,40.0,0.0,0.0,0.0,0.0,0.0,82.25,26.0,22.2,10.0,60.8,67.0,3.2,1852.0,45.0,54.9,2.0,3.45,3.8,10.1,9.9,33.55,69.0,59.0,70.0,66.0,19.8,14.1,22.6,22.3,23.1,18.26,61.0,18.1,22.0,82.27,23.27,80.31,82.83,-2100.0,6327.0,49092.0,22050.0,2160.0,51,1887.0
2026-02-18,82.0,0.0,1571.0,25.6,7.800000000000001,0.6,3.5,0.0,0.0,2.7,214.0,183.9,5.2,121.5,147.2,0.0,15.3,1.2,1.3,0.0,0.0,0.0,109.0,30.0,0.0,0.0,0.0,0.0,0.0,82.05,25.9,22.5,10.0,60.4,67.0,3.2,1841.0,46.0,54.0,2.0,3.45,3.75,9.95,9.7,33.55,66.0,58.0,72.0,65.0,19.8,15.3,23.6,24.6,22.6,18.46,60.81,18.24,22.19,82.22,23.23,80.24,82.79,1400.0,6286.0,48875.0,23100.0,2190.0,51,1885.0
